index,mean,standard deviation,min,max,median,mode,skew,Kurtosis,80_percentile,60_percentile,40_percentile,20_percentile,RMS,IQR,count>mean,count<mean,range,COV_M,pNN50,pNN20,RMSSD,nn50,nn20,SDSD,zcross,Lf,MF,HF,Participant,Activity,Combined
27,0.6940497635609831,0.17123591929378493,0.8438177874186551,0.40476190476190477,0.625,0.65625,0.7765210663453715,0.007290110686284744,0.5859872611464961,0.6226415094339623,0.6006441223832546,0.7672131147540986,0.6726533915618947,0.3375,0.5961456102783725,0.40385438972162746,0.08924949290060852,0.06296473447402422,0.0,0.02993421052631578,0.01907763981998768,0.0,0.03125,0.010292062762420381,0.11764705882352941,0.9499497471446032,0.6018390254932172,0.8181485152781963,6,TSST_prep,6TSST_prep
28,0.5788147368858095,0.24451871958656574,0.789587852494577,0.6190476190476191,0.40625,0.40625,0.8760695658845047,0.01681561442056456,0.4585987261146488,0.43867924528301744,0.3558776167471822,0.6557377049180327,0.5544254375357764,0.396875,0.28737490713630204,0.712625092863698,0.2129817444219067,0.10354042605809669,0.03649921507064364,0.4432397959183672,0.04412909473519,0.038461538461538464,0.46875,0.03514481955757075,0.23529411764705882,0.5802665904372539,0.48146274459613475,0.5157718983382692,6,TSST_prep,6TSST_prep
29,0.6553147948935545,0.3158961388386201,0.789587852494577,0.7380952380952381,0.5,0.4375,0.8724747365564554,0.017511114223018272,0.5541401273885344,0.528301886792453,0.4847020933977458,0.7049180327868853,0.6362586530351986,0.4375,0.28586723768736627,0.7141327623126339,0.2535496957403651,0.15099501252829642,0.037259615384615384,0.7255859375,0.06228741076968648,0.038461538461538464,0.75,0.047239901157322,0.35294117647058826,0.5636620144102387,0.3686320017118499,0.5780477268564407,6,TSST_prep,6TSST_prep
30,0.7188931602806784,0.2453240672891454,0.8329718004338394,0.7380952380952381,0.59375,0.59375,0.8840985814118859,0.023308077666301764,0.6098726114649675,0.5911949685534592,0.5491143317230276,0.7704918032786885,0.7003731757074351,0.2875,0.37218528119012745,0.6278147188098726,0.2129817444219067,0.10407200210880493,0.07530364372469636,0.5194078947368421,0.06011115938944555,0.07692307692307693,0.53125,0.046883113949078535,0.3235294117647059,0.8939423431355132,0.5220987137737187,0.6634702409171235,6,TSST_prep,6TSST_prep
31,0.7022651725291361,0.33907535319267634,0.8177874186550976,0.8869047619047619,0.53125,0.59375,0.9216913523519547,0.03118782418014425,0.5859872611464961,0.5597484276729562,0.5458937198067636,0.7377049180327869,0.6859057418889942,0.2875,0.1979939141214923,0.8020060858785079,0.2778904665314402,0.16808889581239672,0.15060728744939272,0.5194078947368421,0.06989624040750547,0.15384615384615385,0.53125,0.062321362598553066,0.3235294117647059,0.8692990853715128,0.49082800329548393,0.6906434512778516,6,TSST_prep,6TSST_prep
32,0.7290257310693148,0.45316464591109223,0.8177874186550976,1.0,0.53125,0.40625,0.9211486684372776,0.02036232765465839,0.7547770700636942,0.584905660377359,0.5169082125603867,0.7213114754098361,0.7180138319045962,0.5625,0.1334001549045515,0.8665998450954485,0.31643002028397565,0.2641084498552531,0.1902618657937807,0.741688829787234,0.09141484875851325,0.19230769230769232,0.75,0.07865171928906617,0.29411764705882354,0.5214454405993088,0.727420868105279,0.17347410597125695,6,TSST_prep,6TSST_prep
33,0.6997019649310727,0.33301206353286467,0.8177874186550976,1.0,0.53125,0.46875,0.955361285924722,0.04765446523834211,0.5923566878980882,0.528301886792453,0.5314009661835747,0.7377049180327869,0.683034501389927,0.2375,0.09845599008227217,0.901544009917728,0.31643002028397565,0.16354319539090173,0.11295546558704453,0.6111842105263158,0.07241873582099181,0.11538461538461539,0.625,0.06463738251494595,0.4411764705882353,0.7970495341997855,0.497082145391131,0.7805240701633412,6,TSST_prep,6TSST_prep
34,0.5538398936226236,0.1654647884717658,0.8264642082429501,0.35714285714285715,0.4375,0.46875,0.8378619751154005,0.0027420867567085525,0.39490445859872514,0.4339622641509436,0.3880837359098231,0.639344262295082,0.5263933400784819,0.3875,0.5044793077830704,0.4955206922169295,0.08924949290060852,0.06008855503147441,0.0,0.2949617346938775,0.025040363711790234,0.0,0.3125,0.023265536518951916,0.029411764705882353,0.7219710376214782,0.6254516027931096,0.5988485501083163,6,TSST_prep,6TSST_prep
36,0.5126515008656515,0.2905412273331851,0.6355748373101953,0.42857142857142855,0.3359375,0.1875,0.7900232976850785,0.021940656599939094,0.42675159235668697,0.37106918238993736,0.2914653784219004,0.6418032786885247,0.48689755079665337,0.4375,0.3719287401487892,0.6280712598512109,0.2920892494929006,0.13324111286032828,0.03687549563838224,0.2084407216494845,0.2703251393738962,0.038461538461538464,0.21875,0.31035195843470365,0.08823529411764706,0.28407367910910175,0.49472878264379894,0.22774533465500177,6,TSST_speech,6TSST_speech
37,0.6931296377565499,0.311483291847377,0.8351409978308026,0.6904761904761905,0.53125,0.71875,0.8886512880230074,0.010621628392188817,0.6496815286624198,0.5911949685534592,0.4847020933977458,0.6885245901639344,0.6754909029569827,0.49375,0.3473008001803225,0.6526991998196777,0.1947261663286004,0.1478558937324898,0.03765182186234818,0.5805921052631579,0.05443568695639877,0.038461538461538464,0.59375,0.03671165111714474,0.20588235294117646,0.9006632316166046,0.4673749704368081,0.515062707408525,6,TSST_speech,6TSST_speech
